"U.S. Department of Energy, The Energy Information Administration (EIA)",,,,,
"Monthly Generation Data by State, Producer Sector and Energy Source; Months Through December 2015",,,,,
Sources: EIA-923 Report,,,,,
,,,,,
YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2015,7,NY,"Combined Heat and Power, Commercial Power",Other,19586.18
2015,7,NY,"Combined Heat and Power, Commercial Power",Petroleum,5591.03
2015,7,NY,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,300.49
2015,7,NY,"Combined Heat and Power, Commercial Power",Other Biomass,21186.47
2015,7,NY,"Combined Heat and Power, Electric Power",Total,1578539.76
2015,7,NY,"Combined Heat and Power, Electric Power",Natural Gas,1546075.92
2015,7,NY,"Combined Heat and Power, Electric Power",Other,7546.18
2015,7,NY,"Combined Heat and Power, Electric Power",Petroleum,3768.8
2015,7,NY,"Combined Heat and Power, Electric Power",Other Biomass,7854.28
2015,7,NY,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,13294.58
2015,7,NY,"Electric Generators, Independent Power Producers",Total,8083902.85
2015,7,NY,"Electric Generators, Independent Power Producers",Coal,187454.03
2015,7,NY,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,447966.24
2015,7,NY,"Electric Generators, Independent Power Producers",Natural Gas,3123690.14
2015,7,NY,"Electric Generators, Independent Power Producers",Nuclear,3899291
2015,7,NY,"Electric Generators, Independent Power Producers",Other,57702.82
2015,7,NY,"Electric Generators, Independent Power Producers",Petroleum,13696.7
2015,7,NY,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,10186.05
2015,7,NY,"Electric Generators, Independent Power Producers",Other Biomass,124208.75
2015,7,NY,"Electric Generators, Independent Power Producers",Wind,184593.64
2015,7,NY,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,35113.49
2015,7,NY,"Electric Generators, Electric Utilities",Total,3605580.92
2015,7,NY,"Electric Generators, Electric Utilities",Coal,0
2015,7,NY,"Electric Generators, Electric Utilities",Pumped Storage,-33358
2015,7,NY,"Electric Generators, Electric Utilities",Hydroelectric Conventional,2102185.15
2015,7,NY,"Electric Generators, Electric Utilities",Natural Gas,1515977.27
2015,7,NY,"Electric Generators, Electric Utilities",Petroleum,20776.5
2015,7,OH,Total Electric Power Industry,Total,11381784.58
2015,7,OH,Total Electric Power Industry,Coal,6689428.3
2015,7,OH,Total Electric Power Industry,Hydroelectric Conventional,45217.13
2015,7,OH,Total Electric Power Industry,Natural Gas,2679939.45
2015,7,OH,Total Electric Power Industry,Nuclear,1609285
2015,7,OH,Total Electric Power Industry,Other Gases,106007.87
2015,7,OH,Total Electric Power Industry,Other,1560.51
2015,7,OH,Total Electric Power Industry,Petroleum,123941.82
2015,7,OH,Total Electric Power Industry,Solar Thermal and Photovoltaic,7480.54
2015,7,OH,Total Electric Power Industry,Other Biomass,41796.44
2015,7,OH,Total Electric Power Industry,Wind,48056.5
2015,7,OH,Total Electric Power Industry,Wood and Wood Derived Fuels,29071.03
2015,7,OH,"Combined Heat and Power, Industrial Power",Total,80537.78
2015,7,OH,"Combined Heat and Power, Industrial Power",Coal,14760.26
2015,7,OH,"Combined Heat and Power, Industrial Power",Natural Gas,4988.47
2015,7,OH,"Combined Heat and Power, Industrial Power",Other Gases,29996.76
2015,7,OH,"Combined Heat and Power, Industrial Power",Other,830.23
2015,7,OH,"Combined Heat and Power, Industrial Power",Petroleum,648.64
2015,7,OH,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,375.61
2015,7,OH,"Combined Heat and Power, Industrial Power",Other Biomass,1343.17
2015,7,OH,"Combined Heat and Power, Industrial Power",Wind,1859.65
2015,7,OH,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,25735
2015,7,OH,"Combined Heat and Power, Commercial Power",Total,11834.21
2015,7,OH,"Combined Heat and Power, Commercial Power",Coal,174.39
2015,7,OH,"Combined Heat and Power, Commercial Power",Natural Gas,11265.71
2015,7,OH,"Combined Heat and Power, Commercial Power",Petroleum,17.49
2015,7,OH,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,376.62
2015,7,OH,"Combined Heat and Power, Commercial Power",Other Biomass,0
2015,7,OH,"Combined Heat and Power, Electric Power",Total,55016.19
2015,7,OH,"Combined Heat and Power, Electric Power",Coal,0
2015,7,OH,"Combined Heat and Power, Electric Power",Natural Gas,15265.93
2015,7,OH,"Combined Heat and Power, Electric Power",Other Gases,36414.22
2015,7,OH,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,3336.03
2015,7,OH,"Electric Generators, Independent Power Producers",Total,7801570.24
2015,7,OH,"Electric Generators, Independent Power Producers",Coal,3961317.82
2015,7,OH,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,23657.74
2015,7,OH,"Electric Generators, Independent Power Producers",Natural Gas,1966415
2015,7,OH,"Electric Generators, Independent Power Producers",Nuclear,1609285
2015,7,OH,"Electric Generators, Independent Power Producers",Other Gases,39596.89
2015,7,OH,"Electric Generators, Independent Power Producers",Other,730.28
2015,7,OH,"Electric Generators, Independent Power Producers",Petroleum,110210
2015,7,OH,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,5558.65
2015,7,OH,"Electric Generators, Independent Power Producers",Other Biomass,39595.5
2015,7,OH,"Electric Generators, Independent Power Producers",Wind,45203.37
2015,7,OH,"Electric Generators, Electric Utilities",Total,3432826.16
2015,7,OH,"Electric Generators, Electric Utilities",Coal,2713175.84
2015,7,OH,"Electric Generators, Electric Utilities",Hydroelectric Conventional,21559.4
2015,7,OH,"Electric Generators, Electric Utilities",Natural Gas,682004.33
2015,7,OH,"Electric Generators, Electric Utilities",Other,0
2015,7,OH,"Electric Generators, Electric Utilities",Petroleum,13065.69
2015,7,OH,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,1169.66
2015,7,OH,"Electric Generators, Electric Utilities",Other Biomass,857.77
2015,7,OH,"Electric Generators, Electric Utilities",Wind,993.48
2015,7,OK,Total Electric Power Industry,Total,8174804.5
2015,7,OK,Total Electric Power Industry,Coal,2725437.42
2015,7,OK,Total Electric Power Industry,Pumped Storage,-12098
2015,7,OK,Total Electric Power Industry,Hydroelectric Conventional,360173.04
2015,7,OK,Total Electric Power Industry,Natural Gas,3941112.55
2015,7,OK,Total Electric Power Industry,Other,1813.27
2015,7,OK,Total Electric Power Industry,Petroleum,616.23
2015,7,OK,Total Electric Power Industry,Other Biomass,8048.29
2015,7,OK,Total Electric Power Industry,Wind,1129719.09
2015,7,OK,Total Electric Power Industry,Wood and Wood Derived Fuels,19982.61
2015,7,OK,"Combined Heat and Power, Industrial Power",Total,86950.22
2015,7,OK,"Combined Heat and Power, Industrial Power",Coal,44768.39
2015,7,OK,"Combined Heat and Power, Industrial Power",Natural Gas,13679.1
2015,7,OK,"Combined Heat and Power, Industrial Power",Other,1813.27
2015,7,OK,"Combined Heat and Power, Industrial Power",Petroleum,38.62
2015,7,OK,"Combined Heat and Power, Industrial Power",Other Biomass,6668.23
2015,7,OK,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,19982.61
2015,7,OK,"Combined Heat and Power, Commercial Power",Total,2676.44
2015,7,OK,"Combined Heat and Power, Commercial Power",Natural Gas,2674.69
2015,7,OK,"Combined Heat and Power, Commercial Power",Petroleum,1.75
2015,7,OK,"Combined Heat and Power, Electric Power",Total,195802
2015,7,OK,"Combined Heat and Power, Electric Power",Coal,174800
2015,7,OK,"Combined Heat and Power, Electric Power",Natural Gas,21002
2015,7,OK,"Electric Generators, Independent Power Producers",Total,2491902.15
2015,7,OK,"Electric Generators, Independent Power Producers",Natural Gas,1478141
2015,7,OK,"Electric Generators, Independent Power Producers",Other Biomass,1380.06
2015,7,OK,"Electric Generators, Independent Power Producers",Wind,1012381.09
2015,7,OK,"Electric Generators, Electric Utilities",Total,5397473.71
2015,7,OK,"Electric Generators, Electric Utilities",Coal,2505869.03
2015,7,OK,"Electric Generators, Electric Utilities",Pumped Storage,-12098
2015,7,OK,"Electric Generators, Electric Utilities",Hydroelectric Conventional,360173.04
2015,7,OK,"Electric Generators, Electric Utilities",Natural Gas,2425615.77
2015,7,OK,"Electric Generators, Electric Utilities",Petroleum,575.87
2015,7,OK,"Electric Generators, Electric Utilities",Wind,117338
2015,7,OR,Total Electric Power Industry,Total,4745815.31
2015,7,OR,Total Electric Power Industry,Coal,322548.11
2015,7,OR,Total Electric Power Industry,Geothermal,10080
2015,7,OR,Total Electric Power Industry,Hydroelectric Conventional,1798403.62
2015,7,OR,Total Electric Power Industry,Natural Gas,1691159.64
2015,7,OR,Total Electric Power Industry,Other,4112.54
2015,7,OR,Total Electric Power Industry,Petroleum,785.01
2015,7,OR,Total Electric Power Industry,Solar Thermal and Photovoltaic,3376.8
2015,7,OR,Total Electric Power Industry,Other Biomass,30733.58
2015,7,OR,Total Electric Power Industry,Wind,815933.46
2015,7,OR,Total Electric Power Industry,Wood and Wood Derived Fuels,68682.56
2015,7,OR,"Combined Heat and Power, Industrial Power",Total,56868.7
2015,7,OR,"Combined Heat and Power, Industrial Power",Natural Gas,6154.21
2015,7,OR,"Combined Heat and Power, Industrial Power",Petroleum,0
2015,7,OR,"Combined Heat and Power, Industrial Power",Other Biomass,1587.87
2015,7,OR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,49126.62
2015,7,OR,"Combined Heat and Power, Commercial Power",Total,9912.18
2015,7,OR,"Combined Heat and Power, Commercial Power",Natural Gas,7698.99
2015,7,OR,"Combined Heat and Power, Commercial Power",Petroleum,2.12
2015,7,OR,"Combined Heat and Power, Commercial Power",Other Biomass,2211.08
2015,7,OR,"Combined Heat and Power, Electric Power",Total,510057.2
2015,7,OR,"Combined Heat and Power, Electric Power",Natural Gas,506172
2015,7,OR,"Combined Heat and Power, Electric Power",Other Biomass,3885.2
2015,7,OR,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,0
2015,7,OR,"Electric Generators, Independent Power Producers",Total,1135772.01
2015,7,OR,"Electric Generators, Independent Power Producers",Geothermal,10080
2015,7,OR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,21157.55
2015,7,OR,"Electric Generators, Independent Power Producers",Natural Gas,415608.54
2015,7,OR,"Electric Generators, Independent Power Producers",Other,4112.54
2015,7,OR,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,2608.04
2015,7,OR,"Electric Generators, Independent Power Producers",Other Biomass,17303.94
2015,7,OR,"Electric Generators, Independent Power Producers",Wind,645345.46
2015,7,OR,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,19555.94
2015,7,OR,"Electric Generators, Electric Utilities",Total,3033205.22
2015,7,OR,"Electric Generators, Electric Utilities",Coal,322548.11
2015,7,OR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1777246.06
2015,7,OR,"Electric Generators, Electric Utilities",Natural Gas,755525.9
2015,7,OR,"Electric Generators, Electric Utilities",Petroleum,782.9
2015,7,OR,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,768.77
2015,7,OR,"Electric Generators, Electric Utilities",Other Biomass,5745.49
2015,7,OR,"Electric Generators, Electric Utilities",Wind,170588
2015,7,PA,Total Electric Power Industry,Total,20040374.25
2015,7,PA,Total Electric Power Industry,Coal,5632244.91
2015,7,PA,Total Electric Power Industry,Pumped Storage,-49362
2015,7,PA,Total Electric Power Industry,Hydroelectric Conventional,323642.97
2015,7,PA,Total Electric Power Industry,Natural Gas,6346453.83
2015,7,PA,Total Electric Power Industry,Nuclear,7254183
2015,7,PA,Total Electric Power Industry,Other Gases,37532.58
2015,7,PA,Total Electric Power Industry,Other,85042.93
2015,7,PA,Total Electric Power Industry,Petroleum,46079.88
2015,7,PA,Total Electric Power Industry,Solar Thermal and Photovoltaic,8207.04
2015,7,PA,Total Electric Power Industry,Other Biomass,176813.19
2015,7,PA,Total Electric Power Industry,Wind,136069.59
2015,7,PA,Total Electric Power Industry,Wood and Wood Derived Fuels,43466.34
2015,7,PA,"Combined Heat and Power, Industrial Power",Total,266145.53
2015,7,PA,"Combined Heat and Power, Industrial Power",Coal,39026.81
2015,7,PA,"Combined Heat and Power, Industrial Power",Natural Gas,120462.63
2015,7,PA,"Combined Heat and Power, Industrial Power",Other Gases,37532.58
2015,7,PA,"Combined Heat and Power, Industrial Power",Petroleum,18085.68
2015,7,PA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,1046.05
2015,7,PA,"Combined Heat and Power, Industrial Power",Other Biomass,6525.44
2015,7,PA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,43466.34
2015,7,PA,"Combined Heat and Power, Commercial Power",Total,37654.35
2015,7,PA,"Combined Heat and Power, Commercial Power",Coal,443.23
2015,7,PA,"Combined Heat and Power, Commercial Power",Natural Gas,15062.24
2015,7,PA,"Combined Heat and Power, Commercial Power",Other,8825.41
2015,7,PA,"Combined Heat and Power, Commercial Power",Petroleum,239.84
2015,7,PA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,591.85
2015,7,PA,"Combined Heat and Power, Commercial Power",Other Biomass,12491.79
2015,7,PA,"Combined Heat and Power, Electric Power",Total,996266.34
2015,7,PA,"Combined Heat and Power, Electric Power",Coal,346701.22
2015,7,PA,"Combined Heat and Power, Electric Power",Natural Gas,626523.98
2015,7,PA,"Combined Heat and Power, Electric Power",Other Gases,0
2015,7,PA,"Combined Heat and Power, Electric Power",Other,13685.63
2015,7,PA,"Combined Heat and Power, Electric Power",Petroleum,1968.03
2015,7,PA,"Combined Heat and Power, Electric Power",Other Biomass,7387.48
2015,7,PA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,0
2015,7,PA,"Electric Generators, Independent Power Producers",Total,18730121.47
2015,7,PA,"Electric Generators, Independent Power Producers",Coal,5246073.64
2015,7,PA,"Electric Generators, Independent Power Producers",Pumped Storage,-49362
2015,7,PA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,315672.48
2015,7,PA,"Electric Generators, Independent Power Producers",Natural Gas,5582328.51
2015,7,PA,"Electric Generators, Independent Power Producers",Nuclear,7254183
2015,7,PA,"Electric Generators, Independent Power Producers",Other,62531.89
2015,7,PA,"Electric Generators, Independent Power Producers",Petroleum,25646.73
2015,7,PA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,6569.13
2015,7,PA,"Electric Generators, Independent Power Producers",Other Biomass,150408.49
2015,7,PA,"Electric Generators, Independent Power Producers",Wind,136069.59
2015,7,PA,"Electric Generators, Electric Utilities",Total,10186.57
2015,7,PA,"Electric Generators, Electric Utilities",Coal,0
2015,7,PA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,7970.49
2015,7,PA,"Electric Generators, Electric Utilities",Natural Gas,2076.47
2015,7,PA,"Electric Generators, Electric Utilities",Petroleum,139.61
2015,7,RI,Total Electric Power Industry,Total,931462.5
2015,7,RI,Total Electric Power Industry,Coal,0
2015,7,RI,Total Electric Power Industry,Hydroelectric Conventional,420.91
2015,7,RI,Total Electric Power Industry,Natural Gas,907296
2015,7,RI,Total Electric Power Industry,Petroleum,2092.97
2015,7,RI,Total Electric Power Industry,Solar Thermal and Photovoltaic,1495.85
2015,7,RI,Total Electric Power Industry,Other Biomass,19129.37
2015,7,RI,Total Electric Power Industry,Wind,1027.4
2015,7,RI,"Combined Heat and Power, Commercial Power",Total,5862.07
2015,7,RI,"Combined Heat and Power, Commercial Power",Natural Gas,4499.67
2015,7,RI,"Combined Heat and Power, Commercial Power",Petroleum,771.9
2015,7,RI,"Combined Heat and Power, Commercial Power",Wind,590.51
2015,7,RI,"Electric Generators, Independent Power Producers",Total,924279.35
2015,7,RI,"Electric Generators, Independent Power Producers",Coal,0
2015,7,RI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,420.91
2015,7,RI,"Electric Generators, Independent Power Producers",Natural Gas,902796.33
2015,7,RI,"Electric Generators, Independent Power Producers",Petroleum,0
2015,7,RI,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1495.85
2015,7,RI,"Electric Generators, Independent Power Producers",Other Biomass,19129.37
2015,7,RI,"Electric Generators, Independent Power Producers",Wind,436.89
2015,7,RI,"Electric Generators, Electric Utilities",Total,1321.08
2015,7,RI,"Electric Generators, Electric Utilities",Petroleum,1321.08
2015,7,SC,Total Electric Power Industry,Total,9479796.32
