YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2009,8,MS,Total Electric Power Industry,Total,4978921
2009,8,MS,"Electric Generators, Electric Utilities",Coal,1087565
2009,8,MS,"Electric Generators, Electric Utilities",Petroleum,143
2009,8,MS,"Electric Generators, Electric Utilities",Natural Gas,1473435
2009,8,MS,"Electric Generators, Electric Utilities",Nuclear,925987
2009,8,MS,"Electric Generators, Electric Utilities",Total,3487130
2009,8,MS,"Electric Generators, Independent Power Producers",Coal,315521
2009,8,MS,"Electric Generators, Independent Power Producers",Natural Gas,1005681
2009,8,MS,"Electric Generators, Independent Power Producers",Other,179
2009,8,MS,"Electric Generators, Independent Power Producers",Total,1321381
2009,8,MS,"Combined Heat and Power, Commercial Power",Natural Gas,2592
2009,8,MS,"Combined Heat and Power, Commercial Power",Total,2592
2009,8,MS,"Combined Heat and Power, Industrial Power",Coal,116
2009,8,MS,"Combined Heat and Power, Industrial Power",Petroleum,117
2009,8,MS,"Combined Heat and Power, Industrial Power",Natural Gas,31175
2009,8,MS,"Combined Heat and Power, Industrial Power",Other Gases,2706
2009,8,MS,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,132311
2009,8,MS,"Combined Heat and Power, Industrial Power",Other Biomass,667
2009,8,MS,"Combined Heat and Power, Industrial Power",Other,725
2009,8,MS,"Combined Heat and Power, Industrial Power",Total,167818
2009,8,MT,Total Electric Power Industry,Coal,1233042
2009,8,MT,Total Electric Power Industry,Petroleum,36979
2009,8,MT,Total Electric Power Industry,Natural Gas,5256
2009,8,MT,Total Electric Power Industry,Other Gases,39
2009,8,MT,Total Electric Power Industry,Hydroelectric Conventional,655228
2009,8,MT,Total Electric Power Industry,Wind,20336
2009,8,MT,Total Electric Power Industry,Wood and Wood Derived Fuels,9383
2009,8,MT,Total Electric Power Industry,Other,15590
2009,8,MT,Total Electric Power Industry,Total,1975853
2009,8,MT,"Electric Generators, Electric Utilities",Coal,29385
2009,8,MT,"Electric Generators, Electric Utilities",Petroleum,7
2009,8,MT,"Electric Generators, Electric Utilities",Natural Gas,112
2009,8,MT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,405172
2009,8,MT,"Electric Generators, Electric Utilities",Wind,1718
2009,8,MT,"Electric Generators, Electric Utilities",Total,436395
2009,8,MT,"Electric Generators, Independent Power Producers",Coal,1203657
2009,8,MT,"Electric Generators, Independent Power Producers",Petroleum,95
2009,8,MT,"Electric Generators, Independent Power Producers",Natural Gas,4467
2009,8,MT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,250055
2009,8,MT,"Electric Generators, Independent Power Producers",Wind,18618
2009,8,MT,"Electric Generators, Independent Power Producers",Other,15590
2009,8,MT,"Electric Generators, Independent Power Producers",Total,1492483
2009,8,MT,"Combined Heat and Power, Electric Power",Petroleum,36866
2009,8,MT,"Combined Heat and Power, Electric Power",Other Gases,5
2009,8,MT,"Combined Heat and Power, Electric Power",Total,36871
2009,8,MT,"Combined Heat and Power, Industrial Power",Petroleum,11
2009,8,MT,"Combined Heat and Power, Industrial Power",Natural Gas,677
2009,8,MT,"Combined Heat and Power, Industrial Power",Other Gases,34
2009,8,MT,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,9383
2009,8,MT,"Combined Heat and Power, Industrial Power",Total,10105
2009,8,NC,Total Electric Power Industry,Coal,6490205
2009,8,NC,Total Electric Power Industry,Petroleum,18615
2009,8,NC,Total Electric Power Industry,Natural Gas,917597
2009,8,NC,Total Electric Power Industry,Other Gases,0
2009,8,NC,Total Electric Power Industry,Nuclear,3687592
2009,8,NC,Total Electric Power Industry,Hydroelectric Conventional,270072
2009,8,NC,Total Electric Power Industry,Solar Thermal and Photovoltaic,596
2009,8,NC,Total Electric Power Industry,Wood and Wood Derived Fuels,162089
2009,8,NC,Total Electric Power Industry,Other Biomass,6772
2009,8,NC,Total Electric Power Industry,Pumped Storage,0
2009,8,NC,Total Electric Power Industry,Other,8157
